bal,brick,dist,floor,kitsp,livsp,metrdist,price,rooms,tel,totsp,walk
0,0,4.891829923454,1,8.7,34.2,7,70,2,1,54.5,NA
1,1,4.891829923454,1,9,37,10,111.5,2,1,58.6,NA
1,0,4.80104155366312,1,7.4,22.9,8,37.5,2,0,37,NA
1,0,4.80104155366312,0,6,30.6,10,42.5,2,1,44.2,NA
0,1,8.64522989862039,0,9,35.5,10,72.5,2,1,56.7,NA
1,0,14.5344418537486,1,6.2,22.2,25,37.5,2,1,37.2,NA
1,0,14.0513344562002,1,11,32.2,5,67,2,1,56.4,NA
1,0,12.6574088975588,1,6.3,27.7,50,51,2,1,44.8,NA
1,0,12.6574088975588,1,9.3,32.4,15,67,2,1,54,NA
1,0,14.1428427128354,1,9,31.4,2,74.5,2,1,51.1,NA
1,0,7.83134726595622,1,8.5,32,10,70,2,0,52,NA
1,1,7.83134726595622,1,7,35,1,75,2,1,56,NA
1,0,7.80896920214186,1,10.2,34,5,80,2,1,58,NA
1,0,7.80896920214186,1,10,35,5,80,2,1,58,NA
1,1,10.7489534374282,1,8,32,4,70,2,1,52,NA
1,1,10.7489534374282,1,8.2,35,5,73,2,0,55,NA
1,1,5.94138031100518,1,7.5,32,5,75,2,1,52,NA
1,0,5.94138031100518,1,7,30,10,65,2,1,48,NA
1,1,3.73630833845388,1,8.8,25,2,80,2,1,52,NA
1,1,3.73630833845388,1,6,42,10,90,2,0,64,NA
0,1,3.73630833845388,1,9.7,37,10,159,2,1,74,NA
1,0,4.10365690573664,1,8,31,7,70,2,0,51,NA
1,0,13.0384048104053,1,8.5,31,3,70,2,1,50,NA
1,1,11.1803398874989,1,31,75,5,511,2,1,142,NA
1,1,11.1803398874989,1,10,34,15,110,2,1,60,NA
0,1,5.67538544946509,1,9,35,5,97.5,2,1,56,NA
1,1,5.67538544946509,1,9,35,7,90,2,1,56,NA
1,1,5.67538544946509,1,9,43,2,135,2,1,72,NA
1,1,5.67538544946509,1,6.5,34,7,110,2,1,54,NA
0,1,5.67538544946509,1,6,37,5,82,2,1,56,NA
0,1,5.67538544946509,0,8.5,34,5,122,2,1,60,NA
1,1,11.1803398874989,1,8.5,32,10,110,2,1,47,NA
0,1,2.33452350598575,1,8,31,5,105,2,1,52,NA
1,1,2.33452350598575,1,8.5,31,10,98.5,2,1,52,NA
1,0,3.26955654485436,1,11,40,5,109,2,1,71,NA
0,1,2.66833281282527,1,10,33,5,90,2,1,58,NA
0,1,0.412310562561766,0,3.5,39,3,62,2,1,39,NA
1,1,9.99849988748312,1,7,30,10,70,2,1,48,NA
1,1,14.7800541270998,1,9.7,35,10,102,2,1,64,NA
1,1,8.9196412483911,1,10,32,15,76,2,1,55,NA
1,1,2.19103286146055,1,8.7,26,1,70,2,0,44,NA
1,0,16.3710109645067,1,8.5,32,10,79,2,1,54,NA
1,1,7.53923072998831,1,8.5,30,10,72,2,1,54,NA
1,1,4.01621712560464,1,9.5,33,5,105,2,1,59,NA
1,1,3.96988664825584,1,7,29,5,75,2,1,47,NA
0,1,3.96988664825584,1,8.5,36,5,90,2,1,55,NA
1,1,2.76586333718787,1,12,40,7,73,2,1,62.8,NA
1,1,2.76586333718787,1,12,40,7,75,2,0,62.8,NA
0,0,13.5532283976918,0,6.8,23,15,31.99,2,0,38.3,NA
1,1,10.7489534374282,1,7,37,20,53,2,1,66,NA
1,1,10.7489534374282,1,9,34,50,70,2,0,55.5,NA
1,1,5.94138031100518,1,8,37,7,83,2,1,64,NA
1,1,5.94138031100518,1,8,37,7,81,2,0,64,NA
1,0,16.5746794840805,1,6,18.2,10,34,2,0,42.5,NA
1,0,2.35372045918796,1,6,30,5,54,2,1,46,NA
1,0,2.35372045918796,1,6,30,5,50,2,0,46,NA
1,1,5.2,1,8.2,27.6,5,56,2,1,46.7,NA
1,1,5.2,1,8.2,27.6,5,56,2,0,46.7,NA
0,0,11.458621208505,1,6.5,31,15,35,2,0,46,NA
1,0,11.458621208505,0,6,29.1,5,40,2,0,45,NA
0,1,15.6984075625523,1,5.5,24,10,31,2,1,40,NA
1,1,13.9402295533467,1,6,30,20,32,2,1,43,NA
1,0,12.6574088975588,1,9,31,5,64,2,1,54,NA
1,0,17.4897112611958,1,10,32,15,52,2,1,54,NA
0,0,17.4897112611958,0,10,32,10,44,2,0,54,NA
1,0,17.4897112611958,1,10,32,15,51,2,0,54,NA
1,0,17.4897112611958,1,10.5,36,10,62,2,0,61,NA
0,1,3,1,7.8,34.5,7,68,2,1,57,1
0,1,3,1,6.5,34.7,7,63,2,0,52,1
1,1,3,1,7.7,34,3,83,2,1,56,1
1,1,3,1,9,29,5,65,2,1,54,1
1,1,3,1,9.6,34.6,3,70,2,1,57.5,1
1,1,3,1,6,32,10,62,2,1,50,1
0,1,3,1,9.8,27.4,5,65.7,2,0,51.3,1
0,1,4.5,0,9,34,7,70,2,1,64,1
0,0,4.5,0,6,32,10,55,2,1,44.4,1
1,1,3,1,13,39.1,3,85,2,1,65.4,1
0,1,3,0,8,28,8,47,2,1,51,1
1,1,3,1,14,34,3,72,2,1,61,1
1,1,3,1,6.2,30.5,6,70,2,1,43,1
1,1,3,1,7.5,28.4,5,53,2,1,45,1
1,0,3,1,7,29,2,53.5,2,1,48,1
1,1,2.5,1,7.5,38,10,83,2,1,60,1
0,1,2.5,1,18,43,5,187,2,0,94,1
1,1,2.5,1,6.4,30,7,68,2,0,45,1
1,1,2.5,1,8,32,10,83,2,1,64,1
0,1,1.5,1,7,42,7,77,2,1,60.4,1
0,1,1.5,1,6,23,7,42,2,0,37,1
1,1,1.5,1,7.5,30,7,56,2,1,44,1
0,1,1.5,1,9,34,5,82,2,0,58,1
0,1,1.5,1,6,26,3,63,2,1,50.6,1
1,1,1.5,0,9,31,10,85,2,0,51,1
1,1,3,1,10,30,12,130,2,1,68.3,1
1,1,3,1,7,33,6,58.5,2,1,50,0
1,1,3,1,8.7,32.3,10,52,2,1,48,0
1,0,4.5,1,6,30,10,45,2,1,47,0
1,0,4.5,1,9.2,32.2,15,59,2,1,54,0
1,0,4.5,1,9.3,33,10,63,2,1,54,0
0,0,4.5,0,11,32,5,56,2,1,52.4,0
1,1,4.5,1,6.5,43,10,70,2,1,68,0
1,1,3,0,9,35,7,79,2,1,56,1
1,1,3,1,8,21,5,61,2,1,37.4,1
1,1,3,1,9.5,32,3,88,2,1,59,1
0,0,3,1,10,31.5,7,53,2,1,51,0
1,0,3,1,7.5,22,9,44,2,1,39.8,0
1,1,3,1,5.6,26.7,15,36.5,2,0,44,0
1,1,3,1,5,24.3,15,37,2,1,38,0
1,1,3,1,9.5,34.3,7,110,2,0,60.4,1
1,0,3,1,7.5,33,12,45,2,1,54,0
1,1,3,0,5.5,25,9,40,2,1,39,0
1,1,3,1,10.8,32.4,5,98,2,0,54.2,1
1,1,3,1,10,35,7,98,2,0,55,1
0,1,3,0,8.5,32.7,10,58,2,1,56.2,0
0,1,3,1,10,30,7,72,2,0,68,1
1,1,3,1,8,26.6,5,75,2,1,53,1
1,1,4.5,0,6,30,5,41,2,1,44,1
1,0,15,0,7,26,5,41,2,1,41,0
0,0,21,1,6,29,7,43,2,1,45,0
1,0,21,1,6,28,10,43.5,2,1,44,0
0,0,21,0,10,31,10,47,2,1,51,1
1,0,16.5,0,6,28,15,43,2,1,44,1
1,0,16.5,1,6,28,2,46,2,1,45,1
0,1,9,0,9,29,5,43,2,0,53,1
0,1,9,0,9,36,7,48,2,1,55,1
1,0,9,1,9,32,12,50,2,1,46,0
1,1,9,1,6,30,7,55,2,1,47,0
1,1,9,1,8,37,15,64,2,1,65,1
0,1,9,1,9,28,12,66,2,1,74,1
1,0,21,0,8,34,10,50,2,1,55,1
1,1,21,1,8,28,10,58.5,2,1,48,1
1,1,6,1,7,39,5,63,2,1,57,1
1,1,6,1,8,36,7,64,2,1,60,1
1,0,21,1,9,32,10,51,2,1,49,0
1,0,15,0,8,30,10,53,2,1,53,1
1,0,21,1,9,32,3,54.5,2,1,54,1
0,0,5,0,7,22,10,37,2,1,38,1
1,1,5,1,5,29,12,38,2,1,43,1
1,0,5,1,6,27,15,40,2,1,47,0
1,0,5,1,6,26,10,40,2,1,42,0
0,0,19.5,1,8,23,7,34,2,1,38,1
1,0,19.5,1,6,28,1,35,2,0,44,1
0,0,19.5,1,6,28,10,36.5,2,1,45,1
1,1,13.5,1,6,29,10,32,2,1,43,0
0,0,13.5,0,6,27,7,34,2,1,44,1
0,0,16.5,1,6,27,10,32,2,1,45,0
1,0,12,1,9,30,5,68,2,0,54,1
1,1,7.5,1,6,25,10,37,2,0,41,1
0,1,7.5,0,7.1,27,5,37,2,1,42,1
0,1,7.5,0,9,38,10,54,2,1,57,1
1,1,7.5,0,8.5,36,10,43,2,1,58,0
1,1,7.5,1,10,30,10,59,2,1,60,1
0,1,7.5,1,9,36,5,65,2,1,60,1
1,1,7.5,0,8.1,35,5,50,2,1,65,1
1,1,7.5,0,9,36,10,60,2,1,66,1
0,0,7.5,1,12,29,10,50,2,1,46,1
1,0,7.5,1,6,30,10,39,2,1,46,1
0,1,7.5,1,7.5,36,10,50,2,1,55,1
1,0,9,1,5.1,25,10,37,2,1,36,1
1,0,9,1,6.5,23,10,37.5,2,1,38,1
0,0,9,0,6.5,27,10,46,2,1,41,1
1,1,9,0,6,30,5,44,2,0,42,1
1,0,9,1,5.7,32,10,37,2,1,43,1
1,0,9,1,6,29,10,48,2,1,45,1
1,1,9,0,6,30,10,37,2,1,45,0
1,0,9,1,9,32,10,50,2,1,46,0
1,0,9,1,9.2,32,10,48,2,1,46,0
1,1,9,1,6,30,10,51,2,1,47,0
1,1,9,0,7,30,10,42,2,1,47,1
0,1,9,0,7,30,10,47,2,1,47,0
1,0,9,1,8.6,32,5,50,2,1,48,1
1,0,9,0,8.5,31,10,56,2,1,51,1
1,0,9,0,9,30,10,52,2,1,52,0
1,1,9,0,9,28,10,45,2,0,53,1
1,0,9,0,9,31,5,64,2,0,53,1
1,0,9,0,9,32,10,70,2,1,54,1
1,0,9,1,9,35,10,54,2,1,54,1
1,0,9,0,9.3,32,5,61.5,2,0,55,1
1,1,9,1,10,33,10,72,2,1,55,1
1,0,9,1,9,35,10,54,2,1,55,1
0,1,9,0,9,36,10,45,2,1,55,1
1,0,9,0,10.1,36,10,50,2,1,55,1
0,1,9,0,6,39,5,53,2,1,56,1
1,0,9,0,11.5,32,10,62,2,1,58,1
1,0,9,0,10.5,34,10,65,2,1,58,0
1,0,9,0,10.5,34,10,68,2,1,58,1
1,0,9,1,10,34,10,65,2,1,60,1
0,0,9,1,10.5,35,10,70,2,1,60,1
0,1,9,0,9.5,36,5,68.5,2,1,61,1
0,1,9,0,9.5,36,5,69,2,1,61,1
0,1,9,0,9.5,36,5,72,2,1,61,1
1,1,9,1,10,37,5,76,2,1,62,1
1,1,9,1,8,37,10,64,2,1,64,1
0,1,9,1,8,38,5,80,2,1,64,1
1,1,9,1,7.5,37,10,64,2,1,65,0
1,1,9,1,7.5,37,10,64,2,1,65,0
1,1,9,1,7.5,37,10,64,2,1,65,0
1,1,9,1,7.5,37,10,64,2,1,65,0
1,1,9,1,7.5,37,10,64,2,1,65,1
1,1,9,1,7.5,37,10,64,2,1,65,1
1,1,9,1,9,42,5,75,2,1,67,1
1,1,9,1,9,45,5,82,2,1,67,1
0,1,9,1,9,37,10,70,2,1,74,0
1,0,9,1,7,24,10,36,2,1,38,1
0,1,9,0,6,24,5,40,2,1,40,1
0,0,9,0,6.5,27,10,46,2,1,41,1
1,1,9,0,6,28,10,39,2,1,41,1
1,0,9,1,5.5,29,10,39,2,1,44,0
1,0,9,1,6,29,10,39,2,0,44,0
1,0,9,0,7,28,10,48,2,1,45,1
0,1,9,1,6,30,10,58,2,1,46,1
0,1,9,1,6.5,30,10,60,2,1,47,0
1,1,9,1,6,31,10,49,2,1,47,0
1,1,9,1,6,31,10,55,2,1,47,0
0,0,21,1,6.5,28,5,41.5,2,1,45,1
1,0,21,0,9.5,32,5,54.5,2,1,54,1
1,0,21,0,9.5,32,5,54.5,2,1,54,1
1,1,5,1,5,21,10,36,2,1,34,1
1,1,5,1,6,23,10,41.5,2,1,36,1
1,0,5,0,6,23,10,37,2,1,37,1
1,0,5,0,6,23,10,36,2,1,37,1
0,0,5,0,7,22,10,37,2,1,38,1
1,1,5,1,8,22,10,33,2,1,38,1
1,1,5,0,6.5,23,10,36,2,1,38,0
1,0,5,1,7.5,23,10,37,2,1,38,0
0,0,5,0,8,23,10,37,2,1,38,1
1,0,5,1,6,25,10,36,2,1,38,0
1,0,5,1,6,25,10,36,2,1,38,1
1,1,5,1,6,23,5,40,2,1,40,1
1,0,5,1,6,23,10,43,2,1,40,1
1,0,5,1,7,23,10,45,2,1,40,1
1,0,5,0,6.7,24,10,37,2,1,40,0
1,0,5,0,6,24,10,42,2,1,42,1
1,1,5,1,6.5,30,10,34,2,1,42,0
1,1,5,1,6,32,10,40,2,1,42,1
1,1,5,1,7.8,25,10,53,2,1,43,1
1,1,5,1,5.5,28,10,49.5,2,1,43,1
1,0,5,1,6.5,28,10,40,2,1,43,0
1,1,5,1,5,29,10,38,2,1,43,1
1,1,5,1,5,29,10,38,2,1,43,1
0,1,5,0,6,29,10,40,2,1,43,1
0,1,5,0,5.5,31,10,32,2,1,43,0
0,0,5,0,6,28,10,37,2,1,44,1
1,0,5,1,6.5,29,10,38,2,1,44,1
1,1,5,1,7,29,10,21,2,0,44,1
1,0,5,1,6,32,5,49,2,1,44,1
1,0,5,1,6,32,5,49,2,1,44,1
0,1,5,0,5.5,30,10,25,2,1,45,0
1,1,5,1,5.7,30,10,35,2,1,45,0
1,0,5,1,6.5,31,10,33,2,1,45,0
1,1,5,1,7.5,28,10,42,2,1,46,1
1,0,5,1,6.5,31,10,35,2,1,46,0
1,0,5,1,10,31,10,40,2,1,46,0
1,0,5,1,6,27,10,40,2,1,47,0
1,0,5,0,6.8,27,10,34,2,1,47,0
1,0,5,1,9.5,33,5,57,2,1,48,1
1,1,5,1,6,35,10,52,2,1,48,1
1,1,5,1,7.3,29,5,58,2,1,49,1
1,0,5,0,8.4,31,10,40,2,1,49,1
1,0,5,0,9.5,30,10,46,2,1,52,0
1,0,5,0,9.5,30,10,48,2,1,52,0
1,0,5,1,8.5,31,10,55,2,1,52,1
1,0,5,1,8.5,31,10,52,2,1,52,0
1,0,5,0,8.6,31,10,53.5,2,1,52,0
1,1,5,0,9.5,31,10,65,2,1,52,0
0,0,5,1,8,36,10,68.5,2,1,53,1
1,1,5,0,11,29,10,48,2,1,54,0
1,0,5,0,9,31,10,63,2,1,54,1
0,1,5,1,10,34,5,67,2,1,54,1
1,1,5,1,8,30,10,52,2,1,56,1
0,1,5,1,7.5,35,10,55,2,1,56,1
0,1,5,1,8.5,35,10,64,2,1,56,1
1,0,5,1,9,36,5,69,2,1,56,1
1,1,5,1,9,36,5,63,2,1,56,1
1,1,5,0,9,32,10,65,2,1,57,1
1,1,5,1,8,34,5,69,2,1,57,1
0,1,5,0,9,36,5,54,2,1,57,1
0,1,5,1,9.5,30,10,68,2,1,58,1
1,0,5,0,10.5,33,10,76,2,1,58,1
1,0,5,0,10,34,10,62,2,1,58,1
1,0,5,0,10,35,10,80,2,1,58,0
1,0,5,0,10.1,34,10,79,2,1,59,1
1,0,5,0,10,35,10,85,2,1,60,1
1,0,5,1,10.5,35,5,77,2,1,61,1
1,0,5,1,10.2,36,10,75,2,1,61,1
0,1,5,1,10,40,10,70,2,1,63,1
1,1,5,0,9,32,10,79,2,0,65,0
1,0,5,1,5.5,32,10,38,2,1,45,1
1,0,5,0,8.5,30,10,55,2,1,51,0
1,1,5,1,9.5,39,10,83,2,1,62,1
0,0,5,0,8,23,10,37,2,1,38,1
1,0,5,1,9,23,5,41,2,1,38,1
1,0,5,1,9,24,10,43,2,1,38,0
1,0,5,1,6,23,10,43,2,1,40,1
1,1,5,1,6,26,10,40,2,1,42,0
1,1,5,1,6,28,10,47.5,2,1,42,1
1,1,5,1,7.8,24,10,53,2,1,43,0
1,1,5,1,8,25,10,53,2,1,43,0
1,0,5,1,6.5,27,10,48,2,1,43,1
1,0,5,1,6.5,27,10,45,2,1,43,1
1,0,5,1,5.9,30,10,37,2,1,43,1
1,0,5,1,6,30,10,39.6,2,1,44,0
1,0,5,1,6,27,10,37,2,1,45,1
1,0,5,1,6.5,29,10,39.5,2,0,45,1
1,0,5,0,6.5,28,10,38,2,1,46,1
1,0,5,1,6,27,10,40,2,1,47,0
1,0,5,0,9,32,10,49.5,2,1,50,1
1,0,5,1,8.9,31,10,51,2,1,51,0
0,1,5,1,8,31,5,65,2,1,52,1
0,1,5,1,8,31,5,65,2,1,52,1
1,0,5,0,8.3,31,10,45,2,1,52,0
1,0,5,1,8.5,31,10,50,2,1,52,0
1,0,5,1,8.5,31,10,52,2,1,52,0
0,0,5,1,8.6,31,10,51,2,1,52,0
1,0,5,0,10,31,10,46,2,1,52,0
1,0,5,0,11,29,10,47,2,1,53,0
1,1,7.5,1,6,27,10,35,2,1,41,0
1,1,7.5,0,6,27,10,30,2,0,43,0
1,0,7.5,1,6,28,5,39,2,1,45,1
1,0,7.5,1,6,28,5,39,2,1,45,1
1,0,7.5,1,6,28,5,39,2,1,45,1
0,0,7.5,1,7,28,10,34,2,1,45,0
1,0,7.5,1,6.7,30,10,38,2,1,46,0
1,0,7.5,1,9,32,5,45,2,1,47,1
1,0,7.5,0,8.5,31,5,52,2,1,51,1
1,0,7.5,1,9,32,5,46,2,1,54,1
1,1,7.5,1,9,32,10,57,2,1,56,0
1,1,7.5,0,9,32,10,57,2,1,56,0
0,1,7.5,1,7,37,10,48,2,1,62,1
1,0,7.5,1,6,27,10,35,2,1,41,0
1,0,7.5,1,6,29,5,41.7,2,1,45,1
1,0,7.5,0,7.6,29,10,39,2,1,47,0
1,0,7.5,1,7.5,30,10,42,2,1,47,1
1,0,7.5,1,6.5,30,10,41,2,1,48,0
1,0,7.5,1,6.7,31,10,41,2,1,48,0
1,0,12,1,6.5,29,5,36,2,1,38,1
1,0,12,0,6,24,10,37,2,1,39,1
1,0,12,0,5,28,10,36,2,1,41,0
1,1,12,1,6,28,10,33,2,1,43,1
1,0,12,0,6,28,10,40,2,1,43,1
1,1,12,1,6,30,5,34,2,1,43,1
1,1,12,1,6.5,30,10,39,2,1,43,0
1,1,12,1,6,32,10,39,2,1,43,1
1,0,6,1,5.5,30,10,40,2,1,42,1
0,0,6,0,5.6,30,10,32,2,1,42,1
1,1,6,1,7,32,5,52,2,1,43,1
0,0,6,0,6,28,10,41.7,2,1,44,1
1,0,6,1,6,29,10,49,2,1,44,1
0,1,6,0,8,30,5,64,2,1,51,1
0,1,6,0,9,31,5,63,2,1,51,1
0,1,6,0,8,30,5,73,2,1,52,1
0,1,6,0,7.5,32,10,45,2,1,52,0
1,0,6,1,10,32,10,65,2,1,52,1
1,1,6,1,7.5,34,5,70,2,1,53,1
0,0,6,0,22,30,10,48,2,1,54,1
0,1,6,1,8.5,33,10,65,2,1,54,1
1,1,6,1,9,35,10,67,2,1,55,1
0,1,6,1,5,33,5,92,2,1,57,1
1,1,6,0,10,36,10,80,2,1,57,1
0,0,6,0,10.5,34,10,58,2,1,58,1
1,1,6,1,9.8,35,10,75,2,1,61,1
0,1,6,1,8.5,40,5,75.5,2,1,68,1
1,1,6,1,9,36,10,70,2,1,69,1
1,1,6,1,12,36,10,70,2,1,69,1
0,1,6,1,8,40,5,76,2,1,69,1
0,1,6,0,7.8,43,10,69,2,1,69,1
0,1,6,1,10,40,10,85,2,1,70,1
0,1,6,1,8,50,10,115,2,1,71,1
1,0,6,0,6,23,10,44,2,1,38,1
1,1,6,1,7,24,5,46,2,1,42,1
1,1,6,1,12,36,10,70,2,1,69,1
0,1,6,0,5.5,27,10,41,2,1,43,1
0,1,6,0,5.5,28,10,40,2,1,43,1
1,0,6,0,8,27,5,62,2,1,44,1
1,0,6,0,8,27,5,62,2,1,44,1
1,0,6,0,8,28,5,62,2,1,44,1
1,1,6,0,8.5,30,10,95,2,1,50,1
0,1,6,0,8,30,5,61,2,1,51,1
1,1,6,1,9,32,5,65,2,1,54,1
0,1,6,1,15,31,10,60,2,1,55,1
1,0,16.5,1,9,30,10,53,2,0,50,0
1,0,16.5,1,10.5,36,10,60,2,1,60,1
1,0,16.5,1,10.5,36,10,60,2,1,60,1
0,1,16.5,0,7,35,10,50,2,1,62,0
1,1,16.5,1,10,36,10,70,2,1,64,1
1,1,16.5,0,16.1,36,10,77.5,2,0,73,1
1,1,16.5,0,15.1,36,10,80,2,0,76,1
1,1,16.5,0,15.1,36,10,80,2,0,76,1
1,1,16.5,0,15.1,36,10,80,2,0,76,1
1,1,16.5,0,16.1,42,10,85,2,0,80,1
1,1,16.5,1,16.1,42,10,85,2,0,80,1
1,1,16.5,0,16.1,43,10,89.8,2,0,85,1
1,1,16.5,1,15.5,45,10,92.2,2,0,87,1
1,1,16.5,1,15.5,45,10,92.2,2,0,87,1
1,1,16.5,1,15.5,49,10,97.2,2,0,92,1
1,1,16.5,1,15.5,49,10,97.2,2,0,92,1
1,1,16.5,0,15.1,37,10,80,2,0,76,0
0,1,16.5,0,6.8,22,10,34,2,1,34,1
1,0,16.5,1,7.8,23,10,37,2,1,37,0
1,0,16.5,1,7.8,23,10,39.6,2,1,37,0
1,1,16.5,1,5.5,25,10,38,2,1,40,1
1,1,16.5,0,6,27,10,37,2,1,41,0
1,1,16.5,1,6,27,10,39,2,1,41,0
0,0,16.5,1,6,28,10,35,2,1,44,0
0,0,16.5,1,6,28,10,38.5,2,1,44,0
1,1,16.5,1,6,28,10,37,2,1,44,1
0,0,16.5,0,6.7,27,10,32,2,1,45,0
1,0,16.663,0,7.1,13,10,26,1,1,31,1
0,1,12.92,1,2.4,14,3,23,1,1,18,1
1,0,10.203,1,10,15,8,29.8,1,0,37,0
1,1,7.804,1,6,15,5,29.5,1,1,30,0
0,0,3.686,1,8,15,5,53,1,1,35,1
1,0,10.83,1,6.5,15,10,30,1,1,28,0
0,1,5.32,1,7.5,15,2,44,1,1,29,1
0,1,12.483,1,7,16,10,29,1,1,31,1
1,1,7.804,0,9,16,15,33,1,1,32,1
1,1,8.436,0,10.5,16,7,31,1,1,32,1
0,0,9.006,1,11,16,1,50,1,0,43,1
1,0,12.92,0,6,17,5,28,1,1,30,0
0,0,7.804,1,5.5,17,5,27,1,1,30,0
1,1,10.906,1,5.8,17,10,21,1,1,32,0
1,1,2.622,1,12,17,7,65,1,1,42,1
0,0,8.55,1,9,17,10,29,1,1,32,1
1,0,1.254,1,7.4,17,5,70,1,1,32,1
0,1,12.92,0,6.7,18,10,29,1,1,31,1
1,0,12.92,1,6,18,8,29,1,1,31,1
1,0,12.483,0,5.5,18,5,30,1,1,31,1
1,0,10.203,1,6.5,18,15,29,1,1,33,0
1,0,7.804,1,10,18,15,31,1,1,35,0
1,0,16.169,1,8,18,10,28.5,1,1,31,1
1,1,10.906,1,6.7,18,10,30,1,1,30,1
0,1,8.474,1,6,18,10,38,1,1,35,0
1,1,8.474,1,8,18,5,52,1,1,35,0
0,0,12.35,1,9,18,5,45,1,1,41,1
1,0,6.422,1,10,18,5,38,1,1,35,1
1,1,7.676,0,6,18,10,29,1,1,31,1
1,0,10.07,1,7,18,5,33,1,1,35,1
1,1,4.655,1,7,18,10,50,1,1,33,1
1,1,2.622,1,6,18,10,26.6,1,1,30,0
1,1,2.66,1,6,18,5,38,1,1,33,1
0,0,15.352,1,9,18,10,32,1,1,38,0
1,0,12.92,0,6.5,18,10,28,1,1,33,1
0,0,14.44,1,7.7,18,10,35,1,1,33,1
0,1,2.698,1,6.5,18,7,45,1,0,35,1
1,0,11.3,1,8.5,18,15,46.5,1,1,37,1
1,0,11.3,1,8,18,6,47,1,1,36,1
0,0,10.298,1,6,18,10,26,1,0,32,1
1,1,10.83,0,7,18,10,29,1,1,30,0
1,1,10.83,1,6.5,18,7,31,1,1,31,1
1,0,10.83,1,8.4,18,12,36,1,1,36,0
1,1,2.736,1,5.5,18,10,26.5,1,0,30,0
1,0,5.32,1,5,18,1,35.5,1,1,31,0
0,1,15.466,0,6.2,19,10,25,1,0,31,0
0,0,15.466,1,7,19,5,31,1,1,33,1
1,0,16.34,1,6,19,10,27,1,0,33,1
1,1,12.92,0,6,19,10,27,1,0,30,1
0,0,12.92,1,7,19,5,29.5,1,1,33,0
0,0,12.92,1,8.5,19,10,29,1,0,38,0
0,0,17.024,1,6,19,10,28,1,1,32,1
1,0,17.024,0,8.5,19,5,33,1,1,38,1
1,0,12.92,1,9,19,10,29,1,1,38,0
1,0,12.483,0,8.5,19,10,41,1,1,38,1
0,0,10.203,0,8.5,19,20,26.5,1,1,37,0
1,1,10.203,1,5.8,19,15,27,1,1,31,0
1,0,10.203,1,6.5,19,10,29,1,1,35,0
1,1,1.9,1,7,19,5,60,1,1,37,1
0,1,7.676,0,8,19,7,33,1,1,36,1
1,0,6.27,1,10,19,5,40,1,1,35,1
1,1,6.27,1,8.5,19,15,31,1,1,34,1
1,0,15.37,1,9,19,20,29,1,1,39,0
1,0,15.37,0,8.5,19,15,29,1,0,37,0
1,0,15.37,1,8.5,19,15,32,1,0,39,0
1,1,4.655,1,11,19,5,63,1,1,44,1
0,1,2.622,1,9.8,19,10,50,1,1,42,1
1,1,3.23,1,5.8,19,12,36,1,1,31,1
1,1,2.66,1,5,19,15,35,1,1,31,1
0,0,2.66,0,10,19,5,37,1,1,35,1
0,1,2.66,1,8.5,19,5,46,1,1,40,0
1,1,2.66,1,8,19,5,46,1,1,40,0
1,0,4.104,0,10,19,5,34,1,1,34,1
0,0,15.352,1,6.5,19,10,26.5,1,1,33,0
0,0,15.352,1,6.5,19,5,27,1,0,33,1
0,0,15.352,1,6.8,19,2,27,1,1,33,1
1,0,15.352,1,10,19,8,35,1,1,34,1
1,0,16.663,1,10,19,5,32,1,1,35,1
1,1,10.83,1,9,19,1,46,1,1,38,1
0,1,9.196,1,6,19,15,29,1,1,31,1
1,0,1.196,1,5.6,19,7,27.5,1,1,30,1
1,1,1.196,1,5.5,19,15,28,1,1,31,1
1,0,4.636,1,9.5,19,10,43,1,1,34,0
1,0,8.55,1,8.5,19,15,30,1,0,39,1
0,0,8.55,1,7.2,19,12,30,1,0,33,1
1,0,8.55,1,8.7,19,5,37,1,1,38,0
1,0,5.7,1,10,19,7,64,1,0,39,1
0,0,14.44,0,8.5,19,3,37,1,1,39,1
1,0,14.44,1,8.6,19,5,41.5,1,1,38,1
1,0,14.44,1,9,19,5,43,1,1,38,1
1,1,3.534,1,7.5,19,5,54,1,1,35,1
1,1,3.534,1,8.5,19,5,65,1,1,36,1
1,0,4.332,1,10,19,10,42,1,1,35,1
1,0,4.332,1,8.5,19,10,42.5,1,0,39,1
1,1,2.698,1,5,19,10,37,1,1,33,1
1,0,2.698,1,10,19,7,48,1,1,35,1
1,1,2.698,1,8,19,5,55,1,1,34,1
0,0,11.3,0,9,19,7,42,1,1,38,1
1,0,11.3,1,9,19,1,44,1,1,38,1
1,0,11.3,1,8,19,5,47.5,1,1,36,1
1,0,10.298,1,6,19,10,28,1,1,31,1
1,0,10.298,1,11,19,12,29.5,1,1,35,1
1,0,10.298,1,11,19,10,32,1,1,35,1
1,1,10.298,1,9,19,15,36,1,1,37,1
1,0,10.83,1,8,19,10,41,1,1,36,0
1,0,10.83,1,9,19,15,44,1,1,39,1
1,0,10.83,1,8.6,19,10,47.5,1,1,39,1
1,0,5.32,1,9.5,19,5,47,1,1,44,0
1,1,5.32,1,8.5,19,0,55,1,1,36,1
1,1,5.32,1,10,19,5,58,1,0,35,0
1,0,15.466,1,9.5,20,5,37,1,1,40,0
0,0,16.34,0,8,20,10,30,1,1,36,1
